"Southwest says flights resumed after delays caused by 'tech issues'","• Delta Air Lines reports record bookings for summer travel
• Air France and Airbus acquitted in trial over 2009 plane crash",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 17:15:29 GMT",Others
"Damar Hamlin cleared to resume football activities after January cardiac arrest","Buffalo Bills safety Damar Hamlin, who has been cleared to resume football activities, said Tuesday his cardiac arrest during an NFL game in January was caused by commotio cordis.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 22:11:37 GMT",Others
"Pilot makes history after landing on top of a 56-story hotel","Polish pilot Lukasz Czepiela made history after landing a plane on a helipad at the top of a 56-story hotel in Dubai.",http://rss.cnn.com/rss/cnn_topstories.rss,"Sun, 19 Mar 2023 11:22:30 GMT",Others
"Top US Navy admiral defends non-binary sailor amid some Republican criticism","The top US Navy admiral ardently defended a non-binary sailor on Tuesday amid some criticism from Republican lawmakers, saying he is ""particularly proud of this sailor.""",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 19:56:40 GMT",Others
"Fulton County DA says fake Trump electors are incriminating one another and wants lawyer disqualified","The Fulton County District Attorney's office said some fake electors for Donald Trump have implicated each other in potential criminal activity and is seeking to disqualify their lawyer, according to a new court filing.",http://rss.cnn.com/rss/cnn_topstories.rss,"Wed, 19 Apr 2023 15:31:24 GMT",Others
"High speed trains are racing across the world. But not in America","High speed trains have proved their worth across the world over the past 50 years.",http://rss.cnn.com/rss/cnn_topstories.rss,"Wed, 19 Apr 2023 02:39:40 GMT",Others
"Podcast: One country musician is calling for other artists to oppose assault rifles","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"Here's what you need to know if you haven't filed your return yet — and even if you have","It's April 18, the official deadline to file your federal and state income tax returns for 2022. (It is also, apparently, National Animal Crackers Day for those who celebrate.)",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 14:15:43 GMT",Others
"Undocumented immigrants are paying their taxes today, too","It's a surprising fact that's often overlooked in the immigration debate.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 18:29:24 GMT",Others
"Opinion: Why millionaires like us want to pay more in taxes","Tuesday is Tax Day in America, one of the most stressful days of the year, when many taxpayers will finally end their procrastination, file their federal returns, and hope for a refund from the IRS. But for many of the nation's wealthiest, it's just another Tuesday.",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 17 Apr 2023 19:32:49 GMT",Others
"'World's longest' purpose-built cycling tunnel opens in Norway","There are many ways to explore the seven mountains that surround the picturesque UNESCO World Heritage city of Bergen on Norway's fjord-studded west coast. The newest, however, might well be record-breaking.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 10:44:27 GMT",Others
"Artist rejects photo prize after AI-generated image wins award","A German artist has rejected an award from a prestigious international photography competition after revealing that his submission was generated by Artificial Intelligence (AI).",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 15:27:54 GMT",Others
"These ships disappeared in Lake Superior a century ago. Watch as they're found again","The Great Lakes Shipwreck Historical Society has found two of three ships that sank in the same Lake Superior storm more than a century ago, locating one in 2021 and the other in 2022.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 19:29:01 GMT",Others
"Erotic images of seniors show sex and intimacy in new light","What does intimacy look like for seniors? There's no end to sex scenes and other steamy content featuring the young and unwrinkled, but past a certain age, popular culture largely draws a blank — or treats sex as a punchline.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 03:24:57 GMT",Others
"China's economy is off to a solid start, rising 4.5% in Q1 2023","China's economy is off to a solid start in 2023 following its emergence from three years of strict pandemic restrictions.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 07:01:12 GMT",Others
"Even when wives make as much as husbands, they still do more at home","• Four out of the five US metro areas with the lowest unemployment are in Florida. Here's why
• Opinion: The overlooked problem with raising the retirement age for Social Security",http://rss.cnn.com/rss/cnn_topstories.rss,"Sun, 16 Apr 2023 17:29:49 GMT",Others
"McDonald's is upgrading its burgers","McDonald's, which has been focusing on upgrading its core items to boost sales, is rolling out a series of changes designed to improve its signature burgers.",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 17 Apr 2023 16:31:30 GMT",Others
"Google-parent stock drops on fears it could lose search market share to AI-powered rivals","Shares of Google-parent Alphabet fell more than 3% in early trading Monday after a report sparked concerns that its core search engine could lose market share to AI-powered rivals, including Microsoft's Bing.",http://rss.cnn.com/rss/cnn_topstories.rss,"Mon, 17 Apr 2023 15:52:19 GMT",Others
"Bidets save you money and reduce waste — we tested the best options out there","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"50+ products to make your life easier and our planet cleaner","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"Mother's Day is around the corner. Here are 50+ thoughtful gifts she'll love","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"A head-to-toe guide of how men should dress this spring, and where they should shop","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"42 of the most useful travel products you can buy on Amazon","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"The 7 best high-yield savings accounts of April 2023","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"Taxes are due tomorrow. Here's how to file for an extension","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"Composting is an easy way to reduce food waste. Here's how to do it","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"We stopped using aluminum foil for cooking and you should too. Here's what to use instead","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"The beloved Dyson Supersonic hair dryer is at its lowest price ever","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"Everything you need to know about Way Day 2023, Wayfair's biggest sale of the year","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"The 10 best Amazon deals to shop this week","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
"Mifepristone saved my life","The ruling earlier this month by a Texas federal judge to suspend the US Food and Drug Administration's approval of a drug that is used frequently for medication abortions, is very personal for me.",http://rss.cnn.com/rss/cnn_topstories.rss,"Tue, 18 Apr 2023 11:30:00 GMT",Others
"The 2024 presidential alternative many voters will want","",http://rss.cnn.com/rss/cnn_topstories.rss,"",Others
